ItinID,SeqNum,Coupons,Quarter,Origin,OriginCountry,Dest,DestCountry,TkCarrier,OpCarrier,RPCarrier,Passengers,FareClass,Distance,Gateway,ItinGeoType,CouponGeoType
202311383923,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311386514,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311383374,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311381138,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311384633,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311382451,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311455751,1,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311382236,1,2,1,EWR,US,LAX,US,AA,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383136,1,2,1,EWR,US,MCO,US,B6,B6,B6,5.0,Y,937.0,0.0,2,2
202311384415,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311382237,1,2,1,EWR,US,LAX,US,B6,B6,B6,3.0,Y,2454.0,0.0,2,2
202311384007,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311387496,1,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311387404,1,2,1,EWR,US,TPA,US,B6,B6,B6,4.0,Y,997.0,0.0,2,2
202311386387,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311455600,1,2,1,LAX,US,EWR,US,B6,B6,B6,2.0,Y,2454.0,0.0,2,2
202311383938,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311386570,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311383512,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311385598,1,2,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311384453,1,2,1,EWR,US,PBI,US,B6,B6,B6,2.0,Y,1023.0,0.0,2,2
202311380924,1,2,1,EWR,US,FLL,US,B6,B6,B6,3.0,Y,1065.0,0.0,2,2
202311383221,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311380971,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311386452,1,2,1,EWR,US,SJU,US,B6,B6,B6,3.0,Y,1608.0,0.0,1,1
202311476160,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311382586,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311382416,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311383367,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311386580,1,2,1,EWR,US,SJU,US,B6,B6,B6,2.0,Y,1608.0,0.0,1,1
202311455719,1,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311537236,1,2,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311523793,1,2,1,SJU,US,EWR,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311383209,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311382291,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383877,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311386442,1,2,1,EWR,US,SJU,US,B6,B6,B6,2.0,Y,1608.0,0.0,1,1
202311455632,1,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383235,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311380984,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311386462,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311386621,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311383946,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311384262,1,2,1,EWR,US,PBI,US,B6,B6,B6,2.0,Y,1023.0,0.0,2,2
202311492865,1,2,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311537173,1,2,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311476175,1,2,1,MCO,US,EWR,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311382986,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311382151,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383749,1,2,1,EWR,US,MIA,US,B6,B6,B6,2.0,Y,1085.0,0.0,2,2
202311386282,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311391426,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311476288,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311383205,1,2,1,EWR,US,MCO,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311384479,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311386438,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311384697,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311523740,1,2,1,SJU,US,EWR,US,B6,B6,B6,2.0,Y,1608.0,0.0,1,1
202311379739,1,2,1,EWR,US,BOS,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311380753,1,2,1,EWR,US,FLL,US,B6,B6,B6,4.0,Y,1065.0,0.0,2,2
202311386306,1,2,1,EWR,US,SJU,US,B6,B6,B6,8.0,Y,1608.0,0.0,1,1
202311379665,1,2,1,EWR,US,BOS,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311383741,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311380697,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311483321,1,2,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311384545,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311386518,1,2,1,EWR,US,SJU,US,B6,B6,B6,3.0,Y,1608.0,0.0,1,1
202311391606,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311383590,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,1,2
202311382157,1,2,1,EWR,US,LAX,US,B6,B6,B6,3.0,Y,2454.0,0.0,2,2
202311387339,1,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311380738,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311386772,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311455524,1,2,1,LAX,US,EWR,US,B6,B6,B6,2.0,Y,2454.0,0.0,2,2
202311523806,1,2,1,SJU,US,EWR,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311382329,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383902,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311386482,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311537213,1,2,1,TPA,US,EWR,US,B6,B6,B6,2.0,Y,997.0,0.0,2,2
202311476223,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311476098,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311508864,1,2,1,RSW,US,EWR,US,B6,B6,B6,2.0,Y,1068.0,0.0,2,2
202311332112,1,2,1,BOS,US,EWR,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311383078,1,2,1,EWR,US,MCO,US,B6,B6,B6,4.0,Y,937.0,0.0,2,2
202311385684,1,2,1,EWR,US,RSW,US,B6,B6,B6,2.0,Y,1068.0,0.0,2,2
202311385557,1,2,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311384366,1,2,1,EWR,US,PBI,US,B6,B6,B6,4.0,Y,1023.0,0.0,2,2
202311382206,1,2,1,EWR,US,LAX,US,B6,B6,B6,2.0,Y,2454.0,0.0,2,2
202311383814,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311383815,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311387475,1,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311387380,1,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311380822,1,2,1,EWR,US,FLL,US,B6,B6,B6,10.0,Y,1065.0,0.0,2,2
202311455571,1,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311391500,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311476186,1,2,1,MCO,US,EWR,US,B6,B6,B6,3.0,Y,937.0,0.0,2,2
202311508847,1,2,1,RSW,US,EWR,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311332088,1,2,1,BOS,US,EWR,US,B6,B6,B6,2.0,Y,200.0,0.0,2,2
202311383487,1,2,1,EWR,US,MCO,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311383002,1,2,1,EWR,US,MCO,US,B6,B6,B6,10.0,Y,937.0,0.0,2,2
202311384305,1,2,1,EWR,US,PBI,US,B6,B6,B6,2.0,Y,1023.0,0.0,2,2
202311383763,1,2,1,EWR,US,MIA,US,B6,B6,B6,3.0,Y,1085.0,0.0,2,2
202311387338,1,2,1,EWR,US,TPA,US,B6,B6,B6,3.0,Y,997.0,0.0,2,2
202311380736,1,2,1,EWR,US,FLL,US,B6,B6,B6,4.0,Y,1065.0,0.0,2,2
202311391442,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311391374,1,2,1,FLL,US,EWR,US,B6,B6,B6,2.0,Y,1065.0,0.0,2,2
202311384644,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311382977,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311384285,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311382149,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311386279,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311386770,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311455518,1,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311455800,1,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,1,2
202311537231,1,2,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311476268,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311383163,1,2,1,EWR,US,MCO,US,B6,B6,B6,7.0,Y,937.0,0.0,2,2
202311384775,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311384011,1,2,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311387498,1,2,1,EWR,US,TPA,US,B6,B6,B6,2.0,Y,997.0,0.0,2,2
202311387419,1,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311381299,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311380912,1,2,1,EWR,US,FLL,US,B6,B6,B6,3.0,Y,1065.0,0.0,2,2
202311386687,1,2,1,EWR,US,SJU,US,B6,B6,B6,2.0,Y,1608.0,0.0,1,1
202311492980,1,2,1,PBI,US,EWR,US,B6,B6,B6,4.0,Y,1023.0,0.0,2,2
202311391551,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311391382,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311384566,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311381069,1,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311386533,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311391610,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311382423,1,2,1,EWR,US,LAX,US,AA,B6,B6,1.0,Y,2454.0,0.0,2,2
202311382424,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311476182,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311382998,1,2,1,EWR,US,MCO,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311387334,1,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311391370,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311537209,1,2,1,TPA,US,EWR,US,B6,B6,B6,2.0,Y,997.0,0.0,2,2
202311383066,1,2,1,EWR,US,MCO,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311384359,1,2,1,EWR,US,PBI,US,B6,B6,B6,7.0,Y,1023.0,0.0,2,2
202311382200,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311380811,1,2,1,EWR,US,FLL,US,B6,B6,B6,4.0,Y,1065.0,0.0,2,2
202311455565,1,2,1,LAX,US,EWR,US,B6,B6,B6,3.0,Y,2454.0,0.0,2,2
202311391491,1,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311383286,1,2,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311385667,1,2,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311384692,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311384537,1,2,1,EWR,US,PBI,US,B6,B6,B6,2.0,Y,1023.0,0.0,2,2
202311382356,1,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311386505,1,2,1,EWR,US,SJU,US,B6,B6,B6,3.0,Y,1608.0,0.0,1,1
202311476316,1,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311382352,1,2,1,EWR,US,LAX,US,B6,B6,B6,2.0,Y,2454.0,0.0,2,2
202311386717,1,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311385622,1,2,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311384508,1,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311382321,1,2,1,EWR,US,LAX,US,B6,B6,B6,2.0,Y,2454.0,0.0,2,2
202311380995,1,2,1,EWR,US,FLL,US,B6,B6,B6,4.0,Y,1065.0,0.0,2,2
202311455658,1,2,1,LAX,US,EWR,US,AA,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383550,3,3,1,PBI,US,EWR,US,B6,B6,B6,2.0,Y,1023.0,0.0,2,2
202311393325,3,3,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311494319,3,3,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
20231411928,3,3,1,LAX,US,EWR,US,AA,B6,AA,1.0,X,2454.0,0.0,2,2
202311538812,3,3,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311384674,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
20231560028,3,3,1,EWR,US,LAX,US,AA,B6,AA,1.0,X,2454.0,0.0,2,2
202311454047,3,3,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311420133,3,3,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311493528,3,3,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311385480,3,3,1,BOS,US,EWR,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311457807,3,3,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383963,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311483834,3,3,1,EWR,US,MIA,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311381579,3,3,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311381653,3,3,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311492361,3,3,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311454041,3,3,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311538811,3,3,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311509855,3,3,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311392407,3,3,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311345228,3,3,1,EWR,US,BOS,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311386633,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,1,2
202311384826,3,3,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311495355,3,3,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311346053,3,3,1,EWR,US,BOS,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311509852,3,3,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311393312,3,3,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311537969,3,3,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311384822,3,3,1,MIA,US,EWR,US,B6,B6,B6,2.0,Y,1085.0,0.0,2,2
202311509452,3,3,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311383603,3,3,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311479103,3,3,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311430615,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311538806,3,3,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311383548,3,3,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311383957,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311457810,3,3,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311393320,3,3,1,EWR,US,FLL,US,B6,B6,B6,3.0,Y,1065.0,0.0,2,2
202311494308,3,3,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311395983,3,3,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311457838,3,3,1,EWR,US,LAX,US,B6,B6,B6,2.0,Y,2454.0,0.0,2,2
20231188353,3,3,1,EWR,US,BOS,US,B6,B6,AA,1.0,X,200.0,0.0,2,2
202311381659,3,3,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311384809,3,3,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311467282,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311430613,3,3,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311479101,3,3,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311393321,3,3,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311384028,3,3,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311477586,3,3,1,EWR,US,MCO,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311495359,3,3,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311381586,3,3,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311385611,2,2,1,RSW,US,EWR,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311380966,2,2,1,FLL,US,EWR,US,B6,B6,B6,2.0,Y,1065.0,0.0,2,2
202311455639,2,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311406971,2,2,1,RSW,US,EWR,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311523767,2,2,1,EWR,US,SJU,US,B6,B6,B6,4.0,Y,1608.0,0.0,1,1
202311383090,2,2,1,MCO,US,EWR,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311385563,2,2,1,RSW,US,EWR,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311384377,2,2,1,PBI,US,EWR,US,B6,B6,B6,6.0,Y,1023.0,0.0,2,2
202311387385,2,2,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311380834,2,2,1,FLL,US,EWR,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311386354,2,2,1,SJU,US,EWR,US,B6,B6,B6,15.0,Y,1608.0,0.0,1,1
202311439667,2,2,1,RSW,US,EWR,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311425627,2,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311444882,2,2,1,SJU,US,EWR,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311391508,2,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311383378,2,2,1,MCO,US,EWR,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311386594,2,2,1,SJU,US,EWR,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311383384,2,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311455773,2,2,1,EWR,US,LAX,US,B6,B6,B6,1.0,C,2454.0,0.0,2,2
202311537192,2,2,1,EWR,US,TPA,US,B6,B6,B6,2.0,Y,997.0,0.0,2,2
202311508855,2,2,1,EWR,US,RSW,US,B6,B6,B6,2.0,Y,1068.0,0.0,2,2
202311523744,2,2,1,EWR,US,SJU,US,B6,B6,B6,3.0,Y,1608.0,0.0,1,1
202311383023,2,2,1,MCO,US,EWR,US,B6,B6,B6,2.0,Y,937.0,0.0,2,2
202311379678,2,2,1,BOS,US,EWR,US,B6,B6,B6,1.0,Y,200.0,0.0,2,2
202311385525,2,2,1,RSW,US,EWR,US,B6,B6,B6,2.0,Y,1068.0,0.0,2,2
202311384321,2,2,1,PBI,US,EWR,US,B6,B6,B6,9.0,Y,1023.0,0.0,2,2
202311382166,2,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383774,2,2,1,MIA,US,EWR,US,B6,B6,B6,3.0,Y,1085.0,0.0,2,2
202311380760,2,2,1,FLL,US,EWR,US,B6,B6,B6,10.0,Y,1065.0,0.0,2,2
202311386310,2,2,1,SJU,US,EWR,US,B6,B6,B6,5.0,Y,1608.0,0.0,1,1
202311467212,2,2,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311448829,2,2,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311492824,2,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311492904,2,2,1,EWR,US,PBI,US,B6,B6,B6,3.0,Y,1023.0,0.0,2,2
202311391456,2,2,1,EWR,US,FLL,US,B6,B6,B6,2.0,Y,1065.0,0.0,2,2
202311383775,2,2,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311380763,2,2,1,FLL,US,EWR,US,B6,B6,B6,2.0,Y,1065.0,0.0,2,2
202311425613,2,2,1,LAX,US,EWR,US,B6,B6,B6,1.0,Y,2454.0,0.0,2,2
202311492906,2,2,1,EWR,US,PBI,US,B6,B6,B6,2.0,Y,1023.0,0.0,2,2
202311455534,2,2,1,EWR,US,LAX,US,AA,B6,B6,1.0,Y,2454.0,0.0,2,2
202311391459,2,2,1,EWR,US,FLL,US,B6,B6,B6,1.0,Y,1065.0,0.0,2,2
202311382428,2,2,1,LAX,US,EWR,US,AA,B6,B6,1.0,Y,2454.0,0.0,2,2
202311383388,2,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311382456,2,2,1,LAX,US,EWR,US,AA,B6,B6,1.0,Y,2454.0,0.0,2,2
202311508879,2,2,1,EWR,US,RSW,US,B6,B6,B6,1.0,Y,1068.0,0.0,2,2
202311523783,2,2,1,EWR,US,SJU,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311383173,2,2,1,MCO,US,EWR,US,B6,B6,B6,1.0,Y,937.0,0.0,2,2
202311384451,2,2,1,PBI,US,EWR,US,B6,B6,B6,4.0,Y,1023.0,0.0,2,2
202311382267,2,2,1,LAX,US,EWR,US,B6,B6,B6,7.0,Y,2454.0,0.0,2,2
202311383857,2,2,1,MIA,US,EWR,US,B6,B6,B6,1.0,Y,1085.0,0.0,2,2
202311387426,2,2,1,TPA,US,EWR,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311380922,2,2,1,FLL,US,EWR,US,B6,B6,B6,6.0,Y,1065.0,0.0,2,2
202311444898,2,2,1,SJU,US,EWR,US,B6,B6,B6,1.0,Y,1608.0,0.0,1,1
202311492985,2,2,1,EWR,US,PBI,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
202311391560,2,2,1,EWR,US,FLL,US,B6,B6,B6,3.0,Y,1065.0,0.0,2,2
202311537246,2,2,1,EWR,US,TPA,US,B6,B6,B6,1.0,Y,997.0,0.0,2,2
202311384615,2,2,1,PBI,US,EWR,US,B6,B6,B6,1.0,Y,1023.0,0.0,2,2
